match_id,duration,first_blood_time,game_mode,dire_score,radiant_score,radiant_win,start_time,region,patch,throw,comeback,replay_url,player_slot,ability_upgrades_arr,assists,backpack_0,backpack_1,backpack_2,deaths,denies,gold,gold_spent,hero_damage,hero_healing,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,item_neutral,kills,last_hits,level,net_worth,permanent_buffs,tower_damage,isRadiant,total_gold,total_xp,kda,rank_tier,gold_per_min,xp_per_min,kills_per_min,last_hits_per_min,hero_damage_per_min,hero_healing_per_min,tower_damage,list_of_picks
1256093046,2813,112,22,,,False,1424421780,5,13,,,,1,,12,,,,7,2,,,,,80,214,143,81,9,0,0,,7,211,24,,,,True,20394,31599,2,54,"{'raw': 435, 'pct': 0.28732394366197184}","{'raw': 674, 'pct': 0.5859154929577465}","{'raw': 0.14930678990401705, 'pct': 0.4253521126760563}","{'raw': 4.500533238535372, 'pct': 0.2028169014084507}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.9352112676056338}",{},[]
1252997216,2693,119,22,,,False,1424336169,5,13,,,,130,,4,,,,3,2,,,,,8,48,208,174,172,147,139,,8,330,25,,,,False,30071,32540,3,54,"{'raw': 670, 'pct': 0.758774373259053}","{'raw': 725, 'pct': 0.47075208913649025}","{'raw': 0.17823988117341255, 'pct': 0.3342618384401114}","{'raw': 7.352395098403268, 'pct': 0.5069637883008357}","{'raw': 0, 'pct': 0.0005571030640668524}","{'raw': 0, 'pct': 0.022284122562674095}",{},[]
1252805206,2732,123,22,,,False,1424330611,5,13,,,,131,,19,,,,6,10,,,,,107,63,92,1,127,46,69,,9,63,18,,,,False,14889,18623,4,54,"{'raw': 327, 'pct': 0.5334728033472803}","{'raw': 409, 'pct': 0.2928870292887029}","{'raw': 0.19765739385065886, 'pct': 0.7301255230125523}","{'raw': 1.383601756954612, 'pct': 0.5292887029288703}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.45188284518828453}",{},[]
1251318175,2821,145,1,,,True,1424281693,5,13,,,,4,,13,,,,8,1,,,,,4,63,112,137,143,135,154,,25,216,25,,,,True,30419,32582,4,54,"{'raw': 647, 'pct': 0.7761437908496732}","{'raw': 693, 'pct': 0.4411764705882353}","{'raw': 0.5317263381779511, 'pct': 0.9493464052287581}","{'raw': 4.594115561857498, 'pct': 0.272875816993464}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.9705882352941176}",{},[]
1251048441,3110,171,1,,,True,1424277560,5,13,,,,0,,14,,,,7,2,,,,,55,180,36,1,46,108,69,,8,88,18,,,,True,15394,17882,2,54,"{'raw': 297, 'pct': 0.07692307692307693}","{'raw': 345, 'pct': 0.09743589743589744}","{'raw': 0.15434083601286175, 'pct': 0.6256410256410256}","{'raw': 1.6977491961414792, 'pct': 0.07179487179487179}","{'raw': 0, 'pct': 0.010256410256410256}","{'raw': 0, 'pct': 0.5025641025641026}",{},[]
1250311728,2874,138,22,,,False,1424263489,5,13,,,,129,,15,,,,6,0,,,,,109,48,65,114,147,135,0,,16,182,25,,,,False,27446,32572,4,54,"{'raw': 573, 'pct': 0.4646017699115044}","{'raw': 680, 'pct': 0.5088495575221239}","{'raw': 0.33402922755741127, 'pct': 0.8628318584070797}","{'raw': 3.799582463465553, 'pct': 0.06637168141592921}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8982300884955752}",{},[]
1249803661,2820,88,22,,,True,1424251773,5,13,,,,1,,23,,,,7,2,5070,15400,23003,0,2,214,116,1,127,46,242,,18,120,24,,,1256,True,21667,31443,5,54,"{'raw': 461, 'pct': 0.471004243281471}","{'raw': 669, 'pct': 0.5516265912305516}","{'raw': 0.3829787234042553, 'pct': 0.8323903818953324}","{'raw': 2.5531914893617023, 'pct': 0.05091937765205092}","{'raw': 489.4255319148936, 'pct': 0.2376237623762376}","{'raw': 0, 'pct': 0.9476661951909476}","{'raw': 1256, 'pct': 0.5021216407355021}",[]
1249665673,2143,90,22,,,True,1424247781,5,13,,,,4,,9,,,,4,2,,,,,2,214,242,1,127,46,108,,18,81,21,,,,True,19144,23430,5,54,"{'raw': 536, 'pct': 0.7425742574257426}","{'raw': 656, 'pct': 0.5099009900990099}","{'raw': 0.5039664022398507, 'pct': 0.9504950495049505}","{'raw': 2.267848810079328, 'pct': 0.03323903818953324}","{'raw': 0, 'pct': 0.0007072135785007072}","{'raw': 0, 'pct': 0.9476661951909476}",{},[]
1249440266,2615,91,22,,,False,1424242647,5,13,,,,128,,24,,,,4,7,,,,,74,48,96,98,116,46,77,,14,82,25,,,,False,21094,32949,7,54,"{'raw': 484, 'pct': 0.4820099255583127}","{'raw': 756, 'pct': 0.7369727047146402}","{'raw': 0.32122370936902483, 'pct': 0.7977667493796526}","{'raw': 1.8814531548757172, 'pct': 0.1271712158808933}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8678660049627791}",{},[]
1249318184,3176,126,22,,,False,1424238864,5,13,,,,0,,23,,,,11,2,,,,,17,63,96,41,98,0,121,,11,78,25,,,,True,23449,32924,2,54,"{'raw': 443, 'pct': 0.27714285714285714}","{'raw': 622, 'pct': 0.3047619047619048}","{'raw': 0.20780856423173805, 'pct': 0.37714285714285717}","{'raw': 1.473551637279597, 'pct': 0.018095238095238095}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8695238095238095}",{},[]
1247236499,1775,292,22,,,False,1424178057,16,13,,,,130,,9,,,,4,0,,,,,93,29,65,11,98,51,181,,3,98,16,,,,False,13075,14170,2,54,"{'raw': 442, 'pct': 0.31772151898734174}","{'raw': 479, 'pct': 0.14177215189873418}","{'raw': 0.10140845070422536, 'pct': 0.1759493670886076}","{'raw': 3.312676056338028, 'pct': 0.10253164556962026}","{'raw': 0, 'pct': 0.0012658227848101266}","{'raw': 0, 'pct': 0.9772151898734177}",{},[]
1247007508,1277,197,1,0,0,False,1424173434,5,13,,,,132,,10,0,0,0,3,0,,,,,71,63,36,92,116,46,182,0,7,13,11,7504,,,False,8215,7598,4,54,"{'raw': 386, 'pct': 0.58656330749354}","{'raw': 357, 'pct': 0.1330749354005168}","{'raw': 0.3288958496476116, 'pct': 0.9560723514211886}","{'raw': 0.610806577916993, 'pct': 0.04909560723514212}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.7144702842377261}",{},[]
1246483795,1970,98,1,0,0,True,1424161875,5,13,,,,2,,10,0,0,0,4,2,,,,,21,50,102,77,46,28,108,,2,41,14,,,,True,10342,10572,2,54,"{'raw': 315, 'pct': 0.22534081796311148}","{'raw': 322, 'pct': 0.05132317562149158}","{'raw': 0.06091370558375635, 'pct': 0.13071371291098638}","{'raw': 1.248730964467005, 'pct': 0.11868484362469928}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.7449879711307137}",{},[]
1246194920,2681,0,22,,,True,1424153872,5,13,,,,4,,21,,,,4,7,,,,,17,63,123,57,98,30,121,,15,106,25,,,,True,23726,33646,7,54,"{'raw': 531, 'pct': 0.559047619047619}","{'raw': 753, 'pct': 0.6676190476190477}","{'raw': 0.3356956359567326, 'pct': 0.741904761904762}","{'raw': 2.3722491607609104, 'pct': 0.04380952380952381}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8695238095238095}",{},[]
1246060303,2924,261,1,,,True,1424150385,5,13,,,,128,,7,,,,14,0,,,,,70,50,182,81,181,4,0,,0,54,14,,,,False,9697,11062,0,54,"{'raw': 199, 'pct': 0.007594936708860759}","{'raw': 227, 'pct': 0.01139240506329114}","{'raw': 0, 'pct': 0.02531645569620253}","{'raw': 1.1080711354309165, 'pct': 0.007594936708860759}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.9645569620253165}",{},[]
1244230978,1042,186,1,,,False,1424095003,5,13,,,,130,,6,,,,1,6,,,,,104,50,65,1,127,46,182,,5,47,11,,,,False,9447,7606,5,54,"{'raw': 544, 'pct': 0.8032166508987701}","{'raw': 438, 'pct': 0.12677388836329234}","{'raw': 0.28790786948176583, 'pct': 0.7738883632923368}","{'raw': 2.706333973128599, 'pct': 0.0879848628192999}","{'raw': 0, 'pct': 0.000946073793755913}","{'raw': 0, 'pct': 0.06433301797540208}",{},[]
1243675390,2217,68,1,,,True,1424084417,5,13,,,,129,,11,,,,7,3,,,,,74,50,92,194,46,0,0,,9,50,19,,,,False,13080,20433,2,54,"{'raw': 354, 'pct': 0.19416873449131514}","{'raw': 553, 'pct': 0.2853598014888337}","{'raw': 0.24357239512855208, 'pct': 0.6476426799007444}","{'raw': 1.3531799729364005, 'pct': 0.07568238213399504}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8678660049627791}",{},[]
1243207497,1609,58,1,,,False,1424073267,5,13,,,,0,,16,,,,7,0,1193,6825,17033,0,2,214,36,1,127,46,182,,10,49,15,,,0,True,10002,12067,3,54,"{'raw': 373, 'pct': 0.16973125884016974}","{'raw': 450, 'pct': 0.1379066478076379}","{'raw': 0.3729024238657551, 'pct': 0.8196605374823197}","{'raw': 1.8272218769422, 'pct': 0.016265912305516265}","{'raw': 635.1646985705406, 'pct': 0.4596888260254597}","{'raw': 0, 'pct': 0.9476661951909476}","{'raw': 0, 'pct': 0.13224893917963224}",[]
1240929223,2988,146,22,,,False,1424005630,5,13,,,,0,,14,,,,5,7,,,,,41,63,158,135,172,141,46,,11,265,25,,,,True,26145,32569,4,54,"{'raw': 525, 'pct': 0.5028636884306987}","{'raw': 654, 'pct': 0.38946162657502864}","{'raw': 0.22088353413654618, 'pct': 0.5979381443298969}","{'raw': 5.321285140562249, 'pct': 0.30927835051546393}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.9782359679266895}",{},[]
1240621190,2484,224,22,,,False,1424000427,5,13,,,,129,,5,,,,1,7,,,,,6,63,156,141,147,116,46,,14,264,25,,,,False,27406,32416,9,54,"{'raw': 662, 'pct': 0.8082505729564553}","{'raw': 783, 'pct': 0.7555385790679908}","{'raw': 0.33816425120772947, 'pct': 0.7975553857906799}","{'raw': 6.3768115942028984, 'pct': 0.4744079449961803}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.9747899159663865}",{},[]
1240291301,3166,105,22,0,0,False,1423993557,5,13,,,,132,,10,0,0,0,10,2,,,,,82,29,88,108,114,0,117,0,6,87,25,12502,,,False,16885,32345,1,54,"{'raw': 320, 'pct': 0.0427807486631016}","{'raw': 613, 'pct': 0.19786096256684493}","{'raw': 0.11370814908401769, 'pct': 0.12834224598930483}","{'raw': 1.6487681617182566, 'pct': 0.0053475935828877}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.9786096256684492}",{},[]
1240126776,2166,118,22,,,True,1423989995,5,13,,,,2,,15,,,,6,0,3043,13410,8022,732,69,50,65,1,81,46,108,,4,67,19,,,777,True,16642,19024,2,54,"{'raw': 461, 'pct': 0.39750445632798576}","{'raw': 527, 'pct': 0.3672014260249554}","{'raw': 0.11080332409972299, 'pct': 0.39928698752228164}","{'raw': 1.8559556786703602, 'pct': 0.09090909090909091}","{'raw': 222.21606648199446, 'pct': 0.0481283422459893}","{'raw': 20.277008310249307, 'pct': 0.9162210338680927}","{'raw': 777, 'pct': 0.6363636363636364}",[]
1239757100,4254,128,1,,,False,1423981501,5,13,,,,2,,32,,,,7,2,,,,,17,63,96,41,98,104,121,,14,260,25,,,,True,27509,32401,5,54,"{'raw': 388, 'pct': 0.14761904761904762}","{'raw': 457, 'pct': 0.08666666666666667}","{'raw': 0.19746121297602257, 'pct': 0.3438095238095238}","{'raw': 3.6671368124118477, 'pct': 0.1380952380952381}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8695238095238095}",{},[]
1238088162,2807,239,1,,,False,1423929531,5,13,,,,129,,22,,,,7,4,4442,19570,29655,467,43,50,116,119,100,30,121,,20,142,25,,,2647,False,24608,32374,5,54,"{'raw': 526, 'pct': 0.7774390243902439}","{'raw': 692, 'pct': 0.676829268292683}","{'raw': 0.4275026718916993, 'pct': 0.9451219512195121}","{'raw': 3.035268970431065, 'pct': 0.31097560975609756}","{'raw': 633.8795867474172, 'pct': 0.4329268292682927}","{'raw': 9.98218738867118, 'pct': 0.8932926829268293}","{'raw': 2647, 'pct': 0.4420731707317073}",[]
1237322315,2897,14,1,0,0,False,1423914921,5,13,,,,128,,14,0,0,0,3,3,,,,,74,50,58,41,100,46,108,0,8,73,21,14446,,,False,16899,23127,5,54,"{'raw': 350, 'pct': 0.18610421836228289}","{'raw': 479, 'pct': 0.17369727047146402}","{'raw': 0.16568864342423195, 'pct': 0.41873449131513646}","{'raw': 1.5119088712461166, 'pct': 0.09615384615384616}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8678660049627791}",{},[]
1236535546,2708,320,1,,,True,1423897703,5,13,,,,128,,8,,,,2,1,,,,,34,48,178,1,203,41,37,,9,134,19,,,,False,17331,18956,5,54,"{'raw': 384, 'pct': 0.2978303747534517}","{'raw': 420, 'pct': 0.10059171597633136}","{'raw': 0.19940915805022158, 'pct': 0.4418145956607495}","{'raw': 2.968980797636632, 'pct': 0.2564102564102564}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.6607495069033531}",{},[]
1236421732,2367,116,1,,,False,1423894847,5,13,,,,129,,13,,,,6,3,,,,,81,63,147,112,151,114,185,,31,70,25,,,,False,26786,32822,6,54,"{'raw': 679, 'pct': 0.8962061560486757}","{'raw': 832, 'pct': 0.8876163206871869}","{'raw': 0.7858048162230672, 'pct': 0.9914101646385111}","{'raw': 1.7743979721166034, 'pct': 0.015032211882605583}","{'raw': 0, 'pct': 0.0007158196134574087}","{'raw': 0, 'pct': 0.9735146743020758}",{},[]
1234702413,3503,271,1,,,True,1423839101,5,13,,,,2,,13,,,,6,7,,,,,17,48,96,119,98,0,121,,24,129,25,,,,True,29133,32461,5,54,"{'raw': 499, 'pct': 0.45904761904761904}","{'raw': 556, 'pct': 0.19428571428571428}","{'raw': 0.4110762203825293, 'pct': 0.8628571428571429}","{'raw': 2.209534684556095, 'pct': 0.04285714285714286}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8695238095238095}",{},[]
1231555476,3773,114,1,,,True,1423745663,5,13,,,,131,,26,,,,7,4,,,,,93,63,160,114,98,46,0,,11,195,25,,,,False,24524,32447,4,54,"{'raw': 390, 'pct': 0.17721518987341772}","{'raw': 516, 'pct': 0.17215189873417722}","{'raw': 0.1749271137026239, 'pct': 0.3670886075949367}","{'raw': 3.10098065200106, 'pct': 0.08354430379746836}","{'raw': 0, 'pct': 0.0012658227848101266}","{'raw': 0, 'pct': 0.9772151898734177}",{},[]
1230772364,2391,134,1,,,True,1423722627,5,13,,,,129,,4,,,,7,8,,,,,14,214,92,1,127,108,0,,21,58,25,,,,False,20801,32836,3,54,"{'raw': 522, 'pct': 0.9356029532403609}","{'raw': 824, 'pct': 0.9770303527481542}","{'raw': 0.5269761606022585, 'pct': 0.9811320754716981}","{'raw': 1.4554579673776662, 'pct': 0.396636587366694}","{'raw': 0, 'pct': 0.00041017227235438887}","{'raw': 0, 'pct': 0.49794913863822804}",{},[]
1230698697,2030,91,1,,,True,1423719750,5,13,,,,130,,11,,,,5,5,,,,,17,63,203,41,98,46,0,,14,80,18,,,,False,15157,17052,4,54,"{'raw': 448, 'pct': 0.2866666666666667}","{'raw': 504, 'pct': 0.13333333333333333}","{'raw': 0.41379310344827586, 'pct': 0.8676190476190476}","{'raw': 2.3645320197044337, 'pct': 0.04380952380952381}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8695238095238095}",{},[]
1229562930,2987,92,1,,,True,1423669808,5,13,,,,2,,14,,,,8,7,,,,,91,214,92,41,79,46,193,,7,23,21,,,,True,14536,23497,2,54,"{'raw': 292, 'pct': 0.7017208413001912}","{'raw': 472, 'pct': 0.5430210325047801}","{'raw': 0.14060930699698693, 'pct': 0.8986615678776291}","{'raw': 0.4620020087043857, 'pct': 0.4187380497131931}","{'raw': 0, 'pct': 0.0019120458891013384}","{'raw': 0, 'pct': 0.0019120458891013384}",{},[]
1228453600,2746,185,1,,,False,1423641176,5,13,,,,3,,5,,,,7,3,,,,,106,50,141,41,145,46,25,,10,116,21,,,,True,17574,23524,1,54,"{'raw': 384, 'pct': 0.12953995157384987}","{'raw': 514, 'pct': 0.12832929782082325}","{'raw': 0.21849963583394028, 'pct': 0.41041162227602906}","{'raw': 2.534595775673707, 'pct': 0.03026634382566586}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8075060532687651}",{},[]
1224274192,3029,77,1,,,False,1423486231,5,13,,,,3,,4,,,,4,6,,,,,83,63,11,116,172,8,166,,6,149,21,,,,True,16356,25140,2,54,"{'raw': 324, 'pct': 0.5475352112676056}","{'raw': 498, 'pct': 0.5035211267605634}","{'raw': 0.1188511059755695, 'pct': 0.7235915492957746}","{'raw': 2.9514691317266424, 'pct': 0.8785211267605634}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0}",{},[]
1223863792,2737,127,1,,,False,1423475591,5,13,,,,132,,15,,,,8,2,,,,,23,50,185,41,152,46,149,,7,78,19,,,,False,15828,19706,2,54,"{'raw': 347, 'pct': 0.07233502538071065}","{'raw': 432, 'pct': 0.06345177664974619}","{'raw': 0.1534526854219949, 'pct': 0.4467005076142132}","{'raw': 1.7099013518450858, 'pct': 0.02030456852791878}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.850253807106599}",{},[]
1221882125,2642,187,1,,,True,1423400337,5,13,,,,1,,12,,,,5,5,,,,,81,48,114,116,114,147,141,,37,121,25,,,,True,38793,32584,8,54,"{'raw': 881, 'pct': 0.9992841803865425}","{'raw': 740, 'pct': 0.6678596993557624}","{'raw': 0.8402725208175624, 'pct': 0.9942734430923408}","{'raw': 2.7479182437547314, 'pct': 0.03722261989978525}","{'raw': 0, 'pct': 0.0007158196134574087}","{'raw': 0, 'pct': 0.9735146743020758}",{},[]
1178573885,2502,198,1,,,False,1421852019,5,13,,,,4,,3,,,,2,6,,,,,67,0,0,0,0,0,0,,4,92,13,,,,True,10383,9924,2,54,"{'raw': 249, 'pct': 0.011444921316165951}","{'raw': 238, 'pct': 0.00715307582260372}","{'raw': 0.09592326139088729, 'pct': 0.1688125894134478}","{'raw': 2.2062350119904077, 'pct': 0.01859799713876967}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.9842632331902719}",{},[]
1173908131,3105,210,22,,,False,1421665974,5,13,,,,131,,24,,,,5,4,,,,,69,48,110,1,119,32,108,,17,116,25,,,,False,27479,32654,6,54,"{'raw': 531, 'pct': 0.5828877005347594}","{'raw': 631, 'pct': 0.6114081996434938}","{'raw': 0.32850241545893716, 'pct': 0.9518716577540107}","{'raw': 2.2415458937198065, 'pct': 0.16399286987522282}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8021390374331551}",{},[]
1171821437,2407,109,1,,,False,1421582925,5,13,,,,3,,7,,,,4,1,,,,,34,48,178,1,203,41,0,,8,133,17,,,,True,14762,15685,3,54,"{'raw': 368, 'pct': 0.26627218934911245}","{'raw': 391, 'pct': 0.0650887573964497}","{'raw': 0.19941836310760283, 'pct': 0.4418145956607495}","{'raw': 3.315330286663897, 'pct': 0.3037475345167653}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.6607495069033531}",{},[]
1171172945,1969,112,1,,,True,1421564637,5,13,,,,3,,5,,,,2,3,,,,,2,214,242,1,46,108,121,,20,118,19,,,,True,17983,19164,8,54,"{'raw': 548, 'pct': 0.7736916548797736}","{'raw': 584, 'pct': 0.34582743988684583}","{'raw': 0.6094464195022854, 'pct': 0.9794908062234795}","{'raw': 3.595733875063484, 'pct': 0.2164073550212164}","{'raw': 0, 'pct': 0.0007072135785007072}","{'raw': 0, 'pct': 0.9476661951909476}",{},[]
1170976096,3145,108,22,,,True,1421557706,5,13,,,,3,,6,,,,4,7,,,,,8,50,174,164,147,135,108,,24,197,25,,,,True,29563,32445,6,54,"{'raw': 564, 'pct': 0.4362116991643454}","{'raw': 619, 'pct': 0.2456824512534819}","{'raw': 0.4578696343402226, 'pct': 0.9220055710306406}","{'raw': 3.7583465818759936, 'pct': 0.046239554317548746}","{'raw': 0, 'pct': 0.0005571030640668524}","{'raw': 0, 'pct': 0.022284122562674095}",{},[]
1169255498,3164,137,22,0,0,False,1421499166,5,13,,,,131,,12,0,0,0,7,14,,,,,41,48,141,116,172,135,166,0,30,263,25,30502,,,False,36807,32378,5,54,"{'raw': 698, 'pct': 0.9106529209621993}","{'raw': 614, 'pct': 0.31844215349369986}","{'raw': 0.5689001264222503, 'pct': 0.9885452462772051}","{'raw': 4.987357774968395, 'pct': 0.2520045819014891}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.9782359679266895}",{},[]
1169129906,2297,315,22,0,0,False,1421496218,5,13,,,,1,,5,0,0,0,10,15,,,,,75,63,46,28,0,21,23,0,5,42,14,6665,,,True,9685,11102,0,54,"{'raw': 253, 'pct': 0.091699604743083}","{'raw': 290, 'pct': 0.05059288537549407}","{'raw': 0.13060513713539398, 'pct': 0.3541501976284585}","{'raw': 1.0970831519373097, 'pct': 0.16996047430830039}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.7478260869565218}",{},[]
1168774952,3196,54,1,,,False,1421486477,5,13,,,,129,,23,,,,7,12,,,,,86,48,108,46,0,77,121,,9,89,25,,,,False,18323,32545,4,54,"{'raw': 344, 'pct': 0.5143835616438356}","{'raw': 611, 'pct': 0.7554794520547945}","{'raw': 0.16896120150187732, 'pct': 0.7342465753424657}","{'raw': 1.6708385481852315, 'pct': 0.36095890410958903}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.4047945205479452}",{},[]
1167083962,3024,236,1,,,False,1421421242,5,13,,,,3,,19,,,,9,3,,,,,65,214,102,1,19,36,69,,6,67,19,,,,True,13104,20512,2,54,"{'raw': 260, 'pct': 0.05907172995780591}","{'raw': 407, 'pct': 0.09282700421940929}","{'raw': 0.11904761904761904, 'pct': 0.2911392405063291}","{'raw': 1.3293650793650793, 'pct': 0.08860759493670886}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8523206751054853}",{},[]
1166816848,2293,72,22,0,0,False,1421414916,5,13,,,,129,,19,0,0,0,2,1,,,,,68,180,92,25,46,30,108,0,5,20,18,11112,,,False,12114,18458,8,54,"{'raw': 317, 'pct': 0.4252336448598131}","{'raw': 483, 'pct': 0.440809968847352}","{'raw': 0.13083296990841692, 'pct': 0.49065420560747663}","{'raw': 0.5233318796336677, 'pct': 0.09345794392523364}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.470404984423676}",{},[]
1166577291,1888,64,1,0,0,True,1421408911,16,13,,,,2,,4,0,0,0,1,3,,,,,74,50,108,185,100,46,0,,9,70,17,,,,True,13373,16834,6,54,"{'raw': 425, 'pct': 0.34615384615384615}","{'raw': 535, 'pct': 0.26054590570719605}","{'raw': 0.2860169491525424, 'pct': 0.7369727047146402}","{'raw': 2.2245762711864407, 'pct': 0.1674937965260546}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8678660049627791}",{},[]
1164594379,3016,348,22,,,False,1421326592,5,13,,,,128,,8,,,,3,5,,,,,34,48,96,1,204,41,178,,16,126,22,,,,False,21664,27345,6,54,"{'raw': 431, 'pct': 0.40433925049309666}","{'raw': 544, 'pct': 0.2603550295857988}","{'raw': 0.3183023872679045, 'pct': 0.7317554240631163}","{'raw': 2.506631299734748, 'pct': 0.1932938856015779}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.6607495069033531}",{},[]
1164339975,3198,136,22,,,False,1421318999,5,13,,,,4,,23,,,,6,4,,,,,106,50,145,3,5,141,168,,9,305,25,,,,True,23558,33046,4,54,"{'raw': 442, 'pct': 0.2457627118644068}","{'raw': 620, 'pct': 0.2857142857142857}","{'raw': 0.16885553470919323, 'pct': 0.2929782082324455}","{'raw': 5.722326454033771, 'pct': 0.44794188861985473}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8075060532687651}",{},[]
1164027903,3841,114,22,,,True,1421306074,5,13,,,,131,,20,,,,12,0,,,,,2,214,108,1,242,46,61,,9,228,23,,,,False,22405,27847,2,54,"{'raw': 350, 'pct': 0.11315417256011315}","{'raw': 435, 'pct': 0.1173974540311174}","{'raw': 0.14058838844051028, 'pct': 0.2545968882602546}","{'raw': 3.561572507159594, 'pct': 0.20862800565770862}","{'raw': 0, 'pct': 0.0007072135785007072}","{'raw': 0, 'pct': 0.9476661951909476}",{},[]
1163010543,3254,162,22,,,False,1421253831,5,13,,,,132,,9,,,,4,5,,,,,53,63,194,158,152,135,108,,5,397,20,,,,False,31618,22832,2,54,"{'raw': 583, 'pct': 0.5404837013669821}","{'raw': 421, 'pct': 0.15772870662460567}","{'raw': 0.09219422249539029, 'pct': 0.3280757097791798}","{'raw': 7.320221266133989, 'pct': 0.5141955835962145}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8801261829652997}",{},[]
1162896814,1710,183,22,,,True,1421250442,16,13,,,,1,,9,,,,3,9,,,,,81,63,40,185,151,46,7,,7,61,16,,,,True,9376,13594,4,54,"{'raw': 329, 'pct': 0.05153901216893343}","{'raw': 477, 'pct': 0.12956335003579098}","{'raw': 0.2456140350877193, 'pct': 0.4753042233357194}","{'raw': 2.1403508771929824, 'pct': 0.023622047244094488}","{'raw': 0, 'pct': 0.0007158196134574087}","{'raw': 0, 'pct': 0.9735146743020758}",{},[]
1162245594,2637,98,22,,,True,1421232069,16,13,,,,3,,6,,,,3,7,,,,,93,63,160,143,98,46,139,,17,162,25,,,,True,23645,32479,5,54,"{'raw': 538, 'pct': 0.5860759493670886}","{'raw': 739, 'pct': 0.6050632911392405}","{'raw': 0.38680318543799774, 'pct': 0.8278481012658228}","{'raw': 3.6860068259385663, 'pct': 0.12784810126582277}","{'raw': 0, 'pct': 0.0012658227848101266}","{'raw': 0, 'pct': 0.9772151898734177}",{},[]
1162165412,2264,56,22,,,False,1421228955,16,13,,,,0,,4,,,,9,11,,,,,43,50,201,9,100,46,121,,15,127,25,,,,True,18942,32450,1,54,"{'raw': 502, 'pct': 0.7164634146341463}","{'raw': 860, 'pct': 0.9634146341463414}","{'raw': 0.39752650176678445, 'pct': 0.9207317073170732}","{'raw': 3.365724381625442, 'pct': 0.39634146341463417}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.7774390243902439}",{},[]
1160685945,3081,92,22,,,False,1421159770,5,13,,,,128,,18,,,,9,20,,,,,74,29,194,77,116,46,30,,5,136,21,,,,False,19769,23775,2,54,"{'raw': 385, 'pct': 0.25496277915632753}","{'raw': 463, 'pct': 0.15446650124069478}","{'raw': 0.0973709834469328, 'pct': 0.19044665012406947}","{'raw': 2.6484907497565726, 'pct': 0.21029776674937964}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8678660049627791}",{},[]
1160325480,2370,43,22,,,True,1421149777,16,13,,,,129,,5,,,,8,12,,,,,5,50,77,185,116,9,166,,11,122,21,,,,False,18525,24134,1,54,"{'raw': 469, 'pct': 0.9548272807794509}","{'raw': 611, 'pct': 0.804251550044287}","{'raw': 0.27848101265822783, 'pct': 0.9326837909654562}","{'raw': 3.088607594936709, 'pct': 0.9397697077059345}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.4853852967227635}",{},[]
